phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
N14_URINOTH	Other diseases of urinary system	XIV Diseases of the genitourinary system (N14_)	84760	368973	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_URINOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_URINOTH.gz
N14_UTER_POLYP	Uterine polyps	XIV Diseases of the genitourinary system (N14_)	3510	119468	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_UTER_POLYP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_UTER_POLYP.gz
N14_VAGINAL_DYSPLASIA_ALL	All dysplastic lesions of the vagina	XIV Diseases of the genitourinary system (N14_)	808	253810	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINAL_DYSPLASIA_ALL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINAL_DYSPLASIA_ALL.gz
N14_VAGINAL_HSIL	HSIL lesion of the vagina	XIV Diseases of the genitourinary system (N14_)	417	254201	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINAL_HSIL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINAL_HSIL.gz
N14_VAGINAL_LSIL	LSIL lesion of the vagina	XIV Diseases of the genitourinary system (N14_)	435	254183	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINAL_LSIL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINAL_LSIL.gz
N14_VAGINITIS	Vaginitis/vulvovaginitis/vulvitis/abscess of vulva	XIV Diseases of the genitourinary system (N14_)	6384	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINITIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VAGINITIS.gz
N14_VULVAL_DYSPLASIA_ALL	All dysplastic lesions of the vulva	XIV Diseases of the genitourinary system (N14_)	1358	253260	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVAL_DYSPLASIA_ALL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVAL_DYSPLASIA_ALL.gz
N14_VULVAL_HSIL	HSIL lesion of the vulva	XIV Diseases of the genitourinary system (N14_)	483	254135	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVAL_HSIL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVAL_HSIL.gz
N14_VULVAL_LSIL	LSIL lesion of the vulva	XIV Diseases of the genitourinary system (N14_)	926	253692	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVAL_LSIL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVAL_LSIL.gz
N14_VULVOVAGINFINOTH	Vulvovaginal ulceration/inflammation in other diseases	XIV Diseases of the genitourinary system (N14_)	2048	226439	gs://finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVOVAGINFINOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_N14_VULVOVAGINFINOTH.gz
NAFLD	Nonalcoholic fatty liver disease	Gastrointestinal endpoints	3006	450727	gs://finngen-public-data-r11/summary_stats/finngen_R11_NAFLD.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_NAFLD.gz
NASH	Nonalcoholic steatohepatitis	Gastrointestinal endpoints	218	453515	gs://finngen-public-data-r11/summary_stats/finngen_R11_NASH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_NASH.gz
NECROVASC_FG	Other necrotizing vasculopathies (FG)	Rheuma endpoints	1995	341375	gs://finngen-public-data-r11/summary_stats/finngen_R11_NECROVASC_FG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_NECROVASC_FG.gz
NEPHROP_INDUCED_OTHER_DRUGS_MEDICAM_BIOLO_SUBST	Nephropathy induced by other drugs, medicaments and biological substances	XIV Diseases of the genitourinary system (N14_)	51	453682	gs://finngen-public-data-r11/summary_stats/finngen_R11_NEPHROP_INDUCED_OTHER_DRUGS_MEDICAM_BIOLO_SUBST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_NEPHROP_INDUCED_OTHER_DRUGS_MEDICAM_BIOLO_SUBST.gz
NEURODEGOTH	Other degenerative diseases of the nervous system	Comorbidities of Gastrointestinal endpoints	16347	249893	gs://finngen-public-data-r11/summary_stats/finngen_R11_NEURODEGOTH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_NEURODEGOTH.gz
NIV	Non-invasive ventilation	Interstitial lung disease endpoints	8807	195394	gs://finngen-public-data-r11/summary_stats/finngen_R11_NIV.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_NIV.gz
NONALLERG_ASTHMA_EXMORE	Non-allergic asthma (mode) (more control exclusions)	Asthma and related endpoints	8505	238922	gs://finngen-public-data-r11/summary_stats/finngen_R11_NONALLERG_ASTHMA_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_NONALLERG_ASTHMA_EXMORE.gz
O15_ABORT_FAILED	Failed attempted abortion	XV Pregnancy, childbirth and the puerperium (O15_)	412	180063	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_FAILED.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_FAILED.gz
O15_ABORT_MEDICAL	Medical abortion	XV Pregnancy, childbirth and the puerperium (O15_)	43819	180063	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_MEDICAL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_MEDICAL.gz
O15_ABORT_OTHER	Other abortion	XV Pregnancy, childbirth and the puerperium (O15_)	266	180063	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_OTHER.gz
O15_ABORT_SPONTAN	Spontaneous abortion	XV Pregnancy, childbirth and the puerperium (O15_)	20775	180063	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_SPONTAN.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_SPONTAN.gz
O15_ABORT_UNS	Unspecified abortion	XV Pregnancy, childbirth and the puerperium (O15_)	1763	180063	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_UNS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ABORT_UNS.gz
O15_AMNIOT_OTHER	Other disorders of amniotic fluid and membranes	XV Pregnancy, childbirth and the puerperium (O15_)	5413	200533	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_AMNIOT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_AMNIOT_OTHER.gz
O15_ANTENAT_ABNORM	Abnormal findings on antenatal screening of mother	XV Pregnancy, childbirth and the puerperium (O15_)	2863	215354	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ANTENAT_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ANTENAT_ABNORM.gz
O15_ANTEPART_HAEM_NAS	Antepartum haemorrhage, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	3255	200533	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ANTEPART_HAEM_NAS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ANTEPART_HAEM_NAS.gz
O15_BIRTH_BREAT_INFECT	Infections of breast associated with childbirth	XV Pregnancy, childbirth and the puerperium (O15_)	1233	244020	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_BIRTH_BREAT_INFECT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_BIRTH_BREAT_INFECT.gz
O15_BREAST_LACT_OTHER_DIS	Other disorders of breast and lactation associated with childbirth	XV Pregnancy, childbirth and the puerperium (O15_)	602	244020	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_BREAST_LACT_OTHER_DIS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_BREAST_LACT_OTHER_DIS.gz
O15_COMPLIC_ABORT_ECTOP_MOLAR	Complications following abortion and ectopic and molar pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	1160	180063	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_COMPLIC_ABORT_ECTOP_MOLAR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_COMPLIC_ABORT_ECTOP_MOLAR.gz
O15_COMPLIC_LAB_DELIV	Complications of labour and delivery	XV Pregnancy, childbirth and the puerperium (O15_)	60055	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_COMPLIC_LAB_DELIV.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_COMPLIC_LAB_DELIV.gz
O15_COMPLIC_PUERP	Complications predominantly related to the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	10598	244020	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_COMPLIC_PUERP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_COMPLIC_PUERP.gz
O15_CONCEPT_ABNORM	Other abnormal products of conception	XV Pregnancy, childbirth and the puerperium (O15_)	14864	180063	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_CONCEPT_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_CONCEPT_ABNORM.gz
O15_DELIV_CAESAR	Single delivery by caesarean section	XV Pregnancy, childbirth and the puerperium (O15_)	16493	108817	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_CAESAR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_CAESAR.gz
O15_DELIV_FORCEP_VAC	Single delivery by forceps and vacuum extractor	XV Pregnancy, childbirth and the puerperium (O15_)	10006	108817	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_FORCEP_VAC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_FORCEP_VAC.gz
O15_DELIV_MULTIP	Multiple delivery	XV Pregnancy, childbirth and the puerperium (O15_)	2961	108817	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_MULTIP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_MULTIP.gz
O15_DELIV_OTHER_ASSIST	Other assisted single delivery	XV Pregnancy, childbirth and the puerperium (O15_)	550	108817	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_OTHER_ASSIST.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_OTHER_ASSIST.gz
O15_DELIV_PERIN_LACER	Perineal laceration during delivery	XV Pregnancy, childbirth and the puerperium (O15_)	6435	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_PERIN_LACER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_PERIN_LACER.gz
O15_DELIV_SPONT	Single spontaneous delivery	XV Pregnancy, childbirth and the puerperium (O15_)	130471	108817	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_SPONT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_DELIV_SPONT.gz
O15_ECLAMPSIA	Eclampsia	XV Pregnancy, childbirth and the puerperium (O15_)	80	234147	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ECLAMPSIA.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ECLAMPSIA.gz
O15_EXCESS_VOMIT_PREG	Excessive vomiting in pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	2961	215354	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_EXCESS_VOMIT_PREG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_EXCESS_VOMIT_PREG.gz
O15_EXIST_HYPERT_COMPLIC	Pre-existing hypertension complicating pregnancy, childbirth and the puerperium	XV Pregnancy, childbirth and the puerperium (O15_)	2853	234147	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_EXIST_HYPERT_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_EXIST_HYPERT_COMPLIC.gz
O15_FAILED_INDUCT	Failed induction of labour	XV Pregnancy, childbirth and the puerperium (O15_)	1964	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_FAILED_INDUCT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_FAILED_INDUCT.gz
O15_FALSE_LAB	False labour	XV Pregnancy, childbirth and the puerperium (O15_)	18606	200533	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_FALSE_LAB.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_FALSE_LAB.gz
O15_GESTAT_HYPERT	Gestational [pregnancy-induced] hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	10739	234147	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_GESTAT_HYPERT.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_GESTAT_HYPERT.gz
O15_GESTAT_OEDEM_PREINUR	Gestational [pregnancy-induced] oedema and proteinuria without hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	3158	234147	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_GESTAT_OEDEM_PREINUR.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_GESTAT_OEDEM_PREINUR.gz
O15_HAEMORRH_EARLY_PREG	Haemorrhage in early pregnancy	XV Pregnancy, childbirth and the puerperium (O15_)	11728	215354	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_HAEMORRH_EARLY_PREG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_HAEMORRH_EARLY_PREG.gz
O15_HYPTENSPREG	Pregnancy hypertension	XV Pregnancy, childbirth and the puerperium (O15_)	18345	236273	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_HYPTENSPREG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_HYPTENSPREG.gz
O15_ICP_EXMORE	Intrahepatic Cholestasis of Pregnancy (ICP)  (more control exclusions)	XV Pregnancy, childbirth and the puerperium (O15_)	2554	159580	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ICP_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ICP_EXMORE.gz
O15_ICP_WIDE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8	XV Pregnancy, childbirth and the puerperium (O15_)	3114	251504	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ICP_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ICP_WIDE.gz
O15_ICP_WIDE_EXMORE	Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8 (more control exclusions)	XV Pregnancy, childbirth and the puerperium (O15_)	3114	159020	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_ICP_WIDE_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_ICP_WIDE_EXMORE.gz
O15_LABOUR_ABNORM_FORCES	Abnormalities of forces of labour	XV Pregnancy, childbirth and the puerperium (O15_)	3981	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_ABNORM_FORCES.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_ABNORM_FORCES.gz
O15_LABOUR_ANEST_COMPLIC	Complications of anaesthesia during labour and delivery	XV Pregnancy, childbirth and the puerperium (O15_)	122	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_ANEST_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_ANEST_COMPLIC.gz
O15_LABOUR_FETAL_STRESS	Labour and delivery complicated by fetal stress [distress]	XV Pregnancy, childbirth and the puerperium (O15_)	10796	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_FETAL_STRESS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_FETAL_STRESS.gz
O15_LABOUR_INTRAPART_HAEMORRH	Labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	1690	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_INTRAPART_HAEMORRH.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_INTRAPART_HAEMORRH.gz
O15_LABOUR_LONG	Long labour	XV Pregnancy, childbirth and the puerperium (O15_)	10017	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_LONG.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_LONG.gz
O15_LABOUR_MALPOS	Obstructed labour due to malposition and malpresentation of fetus	XV Pregnancy, childbirth and the puerperium (O15_)	9426	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_MALPOS.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_MALPOS.gz
O15_LABOUR_OBSTR_OTHER	Other obstructed labour	XV Pregnancy, childbirth and the puerperium (O15_)	2733	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_OBSTR_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_OBSTR_OTHER.gz
O15_LABOUR_OTHER	Other complications of labour and delivery, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	4298	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_OTHER.gz
O15_LABOUR_PELVIC_ABNORM	Obstructed labour due to maternal pelvic abnormality	XV Pregnancy, childbirth and the puerperium (O15_)	5705	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_PELVIC_ABNORM.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_PELVIC_ABNORM.gz
O15_LABOUR_UMBILICAL	Labour and delivery complicated by umbilical cord complications	XV Pregnancy, childbirth and the puerperium (O15_)	1789	194563	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_UMBILICAL.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_LABOUR_UMBILICAL.gz
O15_MATERN_CARE	Maternal care related to the fetus and amniotic cavity and possible delivery problems	XV Pregnancy, childbirth and the puerperium (O15_)	54085	200533	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_MATERN_CARE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_MATERN_CARE.gz
O15_MATERN_CARE_CERVICAL_INCOMPETENCE	Maternal care for cervical incompetence	XV Pregnancy, childbirth and the puerperium (O15_)	1266	242837	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_MATERN_CARE_CERVICAL_INCOMPETENCE.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_MATERN_CARE_CERVICAL_INCOMPETENCE.gz
O15_MATERN_CARE_DISPROP	Maternal care for known or suspected disproportion	XV Pregnancy, childbirth and the puerperium (O15_)	1558	200533	gs://finngen-public-data-r11/summary_stats/finngen_R11_O15_MATERN_CARE_DISPROP.gz	https://storage.googleapis.com/finngen-public-data-r11/summary_stats/finngen_R11_O15_MATERN_CARE_DISPROP.gz
